12:15:26.217 -> -0.00,0.68,0.76,-26.12,0.67,-0.67
12:15:26.313 -> 0.00,0.64,0.84,-168.46,-2.69,-11.35
12:15:26.408 -> -0.02,0.19,0.94,-214.78,-5.86,-20.08
12:15:26.504 -> -0.01,-0.09,0.95,-195.86,-6.71,-20.81
12:15:26.603 -> 0.01,-0.48,0.84,-200.01,-9.52,-18.68
12:15:26.699 -> 0.05,-0.74,0.52,-232.67,-8.97,-22.28
12:15:26.796 -> 0.05,-1.10,0.15,-153.56,-10.74,-8.24
12:15:26.929 -> 0.09,-1.10,-0.04,-54.50,-3.30,-3.30
12:15:27.024 -> 0.09,-1.08,-0.10,-3.72,3.05,-3.11
12:15:27.120 -> 0.10,-1.09,-0.09,25.39,3.72,-1.89
12:15:27.215 -> 0.12,-1.17,-0.02,108.22,15.01,9.64
12:15:27.311 -> 0.04,-0.91,0.30,241.64,12.45,27.77
12:15:27.407 -> 0.00,-0.60,0.70,337.59,17.52,34.30
12:15:27.503 -> -0.06,-0.02,0.91,211.55,0.24,28.08
12:15:27.598 -> -0.06,0.22,0.93,100.59,1.40,17.58
12:15:27.695 -> -0.04,0.40,0.87,90.03,-2.81,11.66
12:15:27.792 -> -0.02,0.55,0.85,22.77,-3.05,3.72
12:15:27.888 -> -0.02,0.52,0.91,1.40,-1.53,-2.44
12:15:28.032 -> -0.01,0.56,0.97,-148.50,3.91,-18.31
12:15:28.128 -> -0.05,-0.03,0.94,-250.00,4.58,-24.54
12:15:28.224 -> -0.05,-0.39,0.85,-245.24,-8.85,-22.28
12:15:28.320 -> -0.00,-0.78,0.53,-232.06,-10.19,-19.10
12:15:28.416 -> 0.03,-0.98,0.20,-136.78,-5.80,-16.66
12:15:28.512 -> 0.11,-1.01,0.00,-71.53,-5.19,-12.70
12:15:28.607 -> 0.09,-1.06,-0.06,-8.36,1.89,-7.02
12:15:28.700 -> 0.10,-1.11,-0.06,20.51,3.85,0.06
12:15:28.792 -> 0.10,-1.12,0.09,153.63,20.14,18.19
12:15:28.933 -> 0.04,-0.93,0.41,240.60,13.92,31.56
12:15:29.029 -> -0.02,-0.47,0.76,319.95,18.37,39.55
12:15:29.125 -> -0.07,0.09,0.90,212.95,7.87,29.79
12:15:29.220 -> -0.09,0.35,0.86,100.83,1.53,11.17
12:15:29.316 -> -0.06,0.46,0.82,61.95,-11.60,5.55
12:15:29.411 -> -0.02,0.59,0.82,22.95,-7.87,0.67
12:15:29.506 -> -0.04,0.65,0.83,-2.26,-3.48,-4.39
12:15:29.601 -> -0.03,0.54,0.90,-55.54,0.67,-6.16
12:15:29.697 -> -0.03,0.25,0.96,-176.94,1.22,-11.29
12:15:29.793 -> -0.04,-0.06,0.98,-141.42,-1.34,-10.38
12:15:29.889 -> -0.04,-0.33,0.94,-148.01,-4.58,-11.35
12:15:30.032 -> -0.02,-0.54,0.80,-166.14,-5.13,-18.07
12:15:30.127 -> 0.03,-0.83,0.51,-156.07,0.06,-13.85
12:15:30.222 -> 0.05,-0.99,0.30,-90.45,-0.37,-13.43
12:15:30.317 -> 0.05,-1.04,0.22,-21.30,0.43,-8.79
12:15:30.414 -> 0.08,-1.12,0.17,52.55,5.55,8.42
12:15:30.510 -> 0.03,-0.94,0.37,151.55,7.75,28.99
12:15:30.593 -> -0.02,-0.72,0.66,247.38,18.43,38.45
12:15:30.689 -> -0.10,-0.23,0.88,216.00,9.28,39.79
12:15:30.832 -> -0.13,0.16,0.92,114.20,1.53,22.46
12:15:30.887 -> -0.11,0.30,0.92,84.96,-4.39,12.76
12:15:31.029 -> -0.09,0.44,0.89,74.46,-6.16,7.51
12:15:31.125 -> -0.07,0.60,0.86,52.92,-7.45,6.16
12:15:31.220 -> -0.03,0.62,0.82,15.01,-6.77,4.94
12:15:31.316 -> -0.05,0.67,0.82,-44.92,-1.59,-7.63
12:15:31.412 -> -0.05,0.41,0.94,-247.74,-3.78,-26.86
12:15:31.507 -> -0.05,-0.23,0.89,-260.44,-5.07,-32.84
12:15:31.603 -> -0.02,-0.63,0.77,-158.63,-6.16,-20.81
12:15:31.700 -> 0.03,-0.84,0.55,-136.29,-5.43,-17.03
12:15:31.796 -> 0.04,-1.00,0.31,-113.16,-5.07,-11.35
12:15:31.894 -> 0.08,-1.07,0.17,-27.40,-2.08,-4.82
12:15:31.989 -> 0.08,-1.06,0.13,2.14,-4.88,6.23
12:15:32.131 -> 0.07,-1.11,0.18,41.56,-3.11,12.08
